Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Population
2506-CLAKW,Female,20,No,0,Ventura,93003,34.27922,-119.221437,0,6,Offer E,Yes,20.26,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.15,567.45,0.0,0,121.56,689.01,Churned,Attitude,46894
2506-TNFCO,Female,76,Yes,0,Riverside,92509,34.00438,-117.447864,1,1,None,Yes,12.46,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,69.55,0.0,0,12.46,82.01,Churned,Dissatisfaction,63999
2514-GINMM,Male,60,No,0,Dana Point,92629,33.477924,-117.705314,0,1,Offer E,Yes,48.97,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,0.0,0,48.97,128.47,Churned,Attitude,27730
2516-VQRRV,Female,77,No,0,Culver City,90230,33.99399,-118.39704,0,2,None,Yes,23.46,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,158.4,0.0,0,46.92,205.32,Churned,Price,31963
2519-FAKOD,Male,30,No,0,Tehachapi,93561,35.073776,-118.652112,0,38,Offer C,Yes,31.27,Yes,Yes,Fiber Optic,85,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,3777.15,0.0,0,1188.26,4965.41,Churned,Competitor,25805
2528-HFYZX,Male,66,Yes,0,Santa Ana,92706,33.765892,-117.881533,2,17,None,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1251.25,Churned,Competitor,37879
2530-ENDWQ,Female,55,Yes,0,Rio Dell,95562,40.485847,-124.163234,2,71,Offer A,Yes,40.52,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.7,6585.35,0.0,0,2876.92,9462.27,Churned,Competitor,3284
2533-QVMSK,Male,46,Yes,0,March Air Reserve Base,92518,33.888325,-117.277533,9,61,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,5638.3,0.0,0,1643.34,7281.64,Churned,Competitor,1005
2568-BRGYX,Male,43,No,0,Dixon,95620,38.392822,-121.799917,0,4,None,Yes,13.02,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95,0.0,0,52.08,290.03,Churned,Competitor,18529
2568-OIADY,Female,26,Yes,0,Escondido,92027,33.141266,-116.967221,1,37,None,Yes,36.29,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762.0,0.0,0,1342.73,5104.73,Churned,Competitor,48690
2575-GFSOE,Female,25,Yes,0,Graton,95444,38.43436,-122.86891,1,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.0,506.9,0.0,0,62.65,569.55,Churned,Attitude,390
2608-BHKFN,Female,46,No,0,Berkeley,94703,37.863842,-122.275684,0,4,None,Yes,12.58,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.05,266.9,0.0,0,50.32,317.22,Churned,Competitor,19763
2609-IAICY,Female,32,No,0,North Fork,93643,37.24431,-119.470256,0,1,None,Yes,27.7,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.15,77.15,0.0,10,27.7,114.85,Churned,Dissatisfaction,3376
2612-RANWT,Female,24,No,0,Mount Laguna,91948,32.830853,-116.444601,0,12,Offer D,Yes,30.54,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1164.3,0.0,0,366.48,1530.78,Churned,Price,81
2612-RRIDN,Male,25,No,0,Westwood,96137,40.271534,-121.018087,0,4,Offer E,Yes,21.62,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,81.0,340.85,0.0,50,86.48,477.33,Churned,Dissatisfaction,4158
2619-WFQWU,Female,34,No,0,Mission Viejo,92692,33.60693,-117.644253,0,1,None,Yes,2.24,No,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,70.15,0.0,0,2.24,72.39,Churned,Competitor,46227
2626-URJFX,Male,55,Yes,3,Termo,96132,41.027283,-120.669427,1,4,Offer E,Yes,8.58,Yes,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,225.6,0.0,0,34.32,259.92,Churned,Dissatisfaction,72
2632-UCGVD,Male,71,Yes,0,Fairfield,94533,38.287136,-122.02711,6,66,None,Yes,49.85,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.05,6871.9,0.0,0,3290.1,10162.0,Churned,Price,77683
2634-HCZGT,Male,71,Yes,0,San Jose,95126,37.32707,-121.916819,1,53,None,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,4478.16,Churned,Other,27023
2636-ALXXZ,Female,68,No,0,Tahoe Vista,96148,39.24124,-120.054765,0,1,Offer E,Yes,45.8,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,45.8,115.4,Churned,Dissatisfaction,678
2640-PMGFL,Male,35,No,0,West Sacramento,95605,38.592747,-121.540036,0,27,None,Yes,24.72,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,2180.55,0.0,0,667.44,2847.99,Churned,Price,12756
2642-DTVCO,Male,68,No,0,Chualar,93925,36.59627,-121.442274,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,Churned,Attitude,1140
2645-QTLMB,Male,22,No,0,Bloomington,92316,34.059723,-117.39104,0,7,Offer E,Yes,12.05,No,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,669.0,0.0,0,84.35,753.35,Churned,Dissatisfaction,25995
2656-FMOKZ,Female,70,No,2,Pasadena,91106,34.1394,-118.128658,0,15,Offer D,Yes,44.07,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.45,1145.7,0.0,0,661.05,1806.75,Churned,Dissatisfaction,23742
2656-TABEH,Male,57,Yes,0,Temecula,92591,33.540604,-117.10909,1,4,None,Yes,28.22,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,420.2,0.0,0,112.88,533.08,Churned,Dissatisfaction,25655
2657-ALMWY,Female,65,Yes,0,Simi Valley,93065,34.269447,-118.768471,1,26,Offer C,Yes,18.26,No,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,2169.75,0.0,0,474.76,2644.51,Churned,Price,64802
2659-VXMWZ,Male,58,Yes,0,Newport Coast,92657,33.603283,-117.821841,0,67,Offer A,Yes,29.24,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0.0,0,1959.08,9441.18,Churned,Attitude,5597
2660-EMUBI,Male,71,No,0,Escondido,92027,33.141266,-116.967221,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,Churned,Competitor,48690
2672-HUYVI,Female,53,No,0,Newman,95360,37.343845,-121.039391,0,6,None,Yes,11.81,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,455.3,0.0,0,70.86,526.16,Churned,Price,8504
2683-BPJSO,Male,37,Yes,0,Byron,94514,37.83323,-121.601461,0,29,None,Yes,28.37,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83,Churned,Dissatisfaction,10153
2684-EIWEO,Female,69,No,0,San Diego,92129,32.961063,-117.134917,0,30,None,Yes,45.88,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,91.7,2758.15,0.0,0,1376.4,4134.55,Churned,Competitor,47224
2685-SREOM,Female,36,Yes,0,Rancho Cucamonga,91730,34.10097,-117.57882,1,25,None,Yes,23.24,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,2368.4,0.0,0,581.0,2949.4,Churned,Competitor,51970
2691-NZETQ,Male,28,No,0,San Jose,95130,37.27759,-121.986477,0,9,Offer E,Yes,49.14,Yes,Yes,Fiber Optic,58,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.86,Churned,Competitor,13481
2696-NARTR,Male,40,No,0,Corona Del Mar,92625,33.600986,-117.862734,0,11,None,Yes,44.94,No,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,926.25,0.0,0,494.34,1420.59,Churned,Other,13422
2718-GAXQD,Female,68,Yes,3,Fallbrook,92028,33.362576,-117.299644,1,4,Offer E,Yes,42.13,No,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,181.6,0.0,0,168.52,350.12,Churned,Competitor,42239
2719-BDAQO,Male,36,No,0,Sunnyvale,94086,37.37854,-122.020456,0,17,None,Yes,4.51,No,Yes,Fiber Optic,13,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.85,1625.65,0.0,0,76.67,1702.32,Churned,Price,64010
2720-WGKHP,Male,65,No,0,Sloughhouse,95683,38.470425,-121.114897,0,2,Offer E,Yes,20.99,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,181.7,0.0,0,41.98,223.68,Churned,Other,4731
2722-JMONI,Female,73,Yes,0,Escondido,92029,33.079834,-117.134275,1,1,Offer E,Yes,24.24,No,Yes,Cable,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,49.55,0.0,0,24.24,73.79,Churned,Dissatisfaction,17944
2722-VOJQL,Male,30,No,0,San Diego,92126,32.886925,-117.152162,0,64,None,Yes,24.23,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.65,6903.1,0.0,0,1550.72,8453.82,Churned,Other,74232
2725-KXXWT,Male,26,Yes,0,Vallejo,94589,38.16132,-122.271588,0,1,Offer E,Yes,23.06,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0.0,0,23.06,113.81,Churned,Attitude,42209
2737-YNGYW,Female,29,No,0,Hemet,92543,33.739414,-116.968339,0,2,Offer E,Yes,33.89,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0.0,0,67.78,251.88,Churned,Attitude,29687
2748-MYRVK,Female,22,No,0,Fresno,93702,36.739384,-119.753649,0,63,Offer B,Yes,8.38,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137.0,0.0,0,527.94,6664.94,Churned,Price,47999
2754-VDLTR,Male,54,No,0,Greenview,96037,41.52854,-122.955018,0,10,Offer D,Yes,35.63,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,0.0,0,356.3,1286.7,Churned,Competitor,295
2754-XBHTB,Female,40,No,0,Amador City,95601,38.431408,-120.8421,0,9,None,Yes,22.88,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.65,714.15,0.0,0,205.92,920.07,Churned,Competitor,222
2761-OCIAX,Male,74,No,0,Palo Cedro,96073,40.582397,-122.195512,0,2,None,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42,Churned,Competitor,4931
2774-LVQUS,Female,65,Yes,0,Temecula,92592,33.507256,-117.029473,2,15,None,Yes,44.13,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,2030.25,Churned,Competitor,46171
2777-PHDEI,Female,20,No,0,Ahwahnee,93601,37.375816,-119.739935,0,1,None,Yes,29.41,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,78.05,78.05,0.0,10,29.41,117.46,Churned,Competitor,1968
2810-FTLEM,Female,21,No,0,Los Angeles,90036,34.07029,-118.349191,0,16,None,Yes,14.26,No,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,762.25,0.0,0,228.16,990.41,Churned,Competitor,32901
2815-CPTUL,Male,68,No,0,Gasquet,95543,41.86791,-123.794144,0,5,None,Yes,2.27,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,330.77,Churned,Price,532
2833-SLKDQ,Male,23,No,0,Caspar,95420,39.361282,-123.784599,0,1,None,Yes,48.03,No,Yes,Cable,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,0.0,0,48.03,93.08,Churned,Competitor,333
2834-JRTUA,Male,30,No,0,Martinez,94553,38.014458,-122.115432,0,71,Offer A,Yes,49.42,Yes,Yes,Fiber Optic,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.05,7532.15,0.0,0,3508.82,11040.97,Churned,Competitor,46677
2834-SPCJV,Male,40,Yes,0,Rough And Ready,95975,39.225636,-121.156163,1,52,None,Yes,38.37,No,Yes,Fiber Optic,14,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.1,4348.65,0.0,0,1995.24,6343.89,Churned,Competitor,1601
2840-XANRC,Male,77,Yes,0,San Diego,92122,32.85723,-117.209774,1,24,Offer C,Yes,16.1,No,Yes,Cable,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.15,2231.05,0.0,0,386.4,2617.45,Churned,Competitor,34902
2842-JTCCU,Male,27,No,0,Hopland,95449,38.93706,-123.118111,0,2,Offer E,Yes,29.69,No,Yes,Cable,52,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,46.05,80.35,0.0,10,59.38,149.73,Churned,Attitude,1373
2845-AFFTX,Male,78,Yes,0,Westport,95488,39.724434,-123.767578,0,41,None,Yes,22.56,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,5175.38,Churned,Dissatisfaction,309
2845-HSJCY,Female,49,Yes,0,Fallbrook,92028,33.362576,-117.299644,1,14,None,Yes,29.18,Yes,Yes,Fiber Optic,19,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6,0.0,0,408.52,1667.12,Churned,Competitor,42239
2856-HYAPG,Female,62,No,0,Platina,96076,40.367966,-122.937379,0,1,Offer E,Yes,12.4,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.65,68.65,0.0,0,12.4,81.05,Churned,Price,215
2856-NNASM,Male,74,No,0,Santa Rosa,95407,38.394093,-122.739814,0,43,None,Yes,39.12,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0.0,0,1682.16,5538.91,Churned,Dissatisfaction,30876
2858-MOFSQ,Female,50,No,0,Rio Oso,95674,38.954144,-121.482536,0,17,None,Yes,24.31,Yes,Yes,DSL,21,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,55.85,937.5,0.0,0,413.27,1350.77,Churned,Price,947
2860-RANUS,Female,67,No,0,Mc Kittrick,93251,35.38381,-119.730885,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,0.0,0,585.8,2313.3,Churned,Price,302
2865-TCHJW,Female,74,No,0,Anaheim,92807,33.848732,-117.788357,0,4,None,Yes,48.35,Yes,Yes,Cable,24,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,346.2,0.0,0,193.4,539.6,Churned,Competitor,36301
2867-UIMSS,Male,24,No,0,Vernalis,95385,37.609097,-121.263381,0,1,None,Yes,35.77,No,Yes,Fiber Optic,69,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.5,80.5,0.0,0,35.77,116.27,Churned,Dissatisfaction,274
2868-MZAGQ,Male,49,No,0,Modesto,95354,37.63903,-120.964772,0,1,Offer E,Yes,19.98,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,0.0,0,19.98,99.23,Churned,Dissatisfaction,27135
2868-SNELZ,Female,54,No,0,San Diego,92122,32.85723,-117.209774,0,2,None,Yes,5.32,Yes,Yes,Fiber Optic,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,155.8,0.0,0,10.64,166.44,Churned,Competitor,34902
2869-ADAWR,Female,41,No,0,Sutter Creek,95685,38.432144,-120.77069,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,Churned,Dissatisfaction,4610
2873-ZLIWT,Female,64,Yes,0,Temecula,92592,33.507256,-117.029473,1,40,Offer B,Yes,2.03,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0.0,0,81.2,3384.25,Churned,Competitor,46171
2884-GBPFB,Female,61,Yes,0,Morro Bay,93442,35.369553,-120.763864,4,35,Offer C,Yes,10.43,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0.0,80,365.05,2861.6,Churned,Other,10909
2886-KEFUM,Female,50,Yes,0,Big Bend,96011,41.09657,-121.879082,1,63,None,Yes,1.93,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,0.0,60,121.59,7055.34,Churned,Attitude,265
2889-FPWRM,Male,31,Yes,0,Mckinleyville,95519,40.96501,-124.015255,1,72,None,Yes,34.87,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,117.8,8684.8,0.0,0,2510.64,11195.44,Churned,Competitor,15921
2919-HBCJO,Female,36,No,0,Downieville,95936,39.578793,-120.780786,0,4,None,Yes,24.09,No,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,333.6,0.0,0,96.36,429.96,Churned,Other,404
2929-ERCFZ,Female,22,Yes,0,Independence,93526,36.869583,-118.189241,1,8,Offer E,Yes,38.83,No,Yes,Fiber Optic,76,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,0.0,0,310.64,1087.94,Churned,Competitor,734
2929-QNSRW,Female,21,Yes,0,San Diego,92130,32.957195,-117.202542,1,56,None,Yes,19.16,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.25,5508.35,0.0,150,1072.96,6731.31,Churned,Competitor,28201
2930-UOTMB,Female,29,No,0,Riverside,92506,33.93093,-117.361788,0,31,Offer C,Yes,31.14,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,65.25,1994.3,0.0,120,965.34,3079.64,Churned,Competitor,42425
2947-DOMLJ,Male,47,No,2,Buena Park,90621,33.874226,-117.993368,0,1,None,Yes,11.86,No,Yes,Cable,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,0.0,0,11.86,62.46,Churned,Dissatisfaction,33528
2951-QOQTK,Male,28,No,0,Sacramento,95815,38.608406,-121.449942,0,4,None,Yes,42.33,Yes,Yes,Fiber Optic,76,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.8,332.45,0.0,0,169.32,501.77,Churned,Competitor,25355
2952-QAYZF,Male,30,No,0,Sacramento,95828,38.48694,-121.395805,0,5,None,Yes,36.52,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0.0,0,182.6,606.75,Churned,Competitor,54880
2955-BJZHG,Male,41,Yes,0,Apple Valley,92308,34.424927,-117.184503,1,17,None,Yes,16.61,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,0.0,0,282.37,1683.22,Churned,Competitor,28819
2956-GGUCQ,Male,71,Yes,0,Pioneer,95666,38.547,-120.271114,1,24,None,Yes,2.05,Yes,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,0.0,0,49.2,1821.45,Churned,Attitude,5501
2957-LOLHO,Male,49,No,0,Fallbrook,92028,33.362576,-117.299644,0,12,None,Yes,11.12,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,518.9,0.0,0,133.44,652.34,Churned,Competitor,42239
2959-MJHIC,Male,60,Yes,0,Hinkley,92347,34.983807,-117.239306,3,4,None,Yes,32.43,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,307.4,0.0,0,129.72,437.12,Churned,Dissatisfaction,1933
2962-XPMCQ,Male,56,No,0,Sacramento,95828,38.48694,-121.395805,0,2,Offer E,Yes,6.47,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.15,98.5,0.0,0,12.94,111.44,Churned,Competitor,54880
2968-SSGAA,Female,41,No,0,San Francisco,94117,37.770535,-122.445121,0,10,None,Yes,45.21,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,1060.2,0.0,0,452.1,1512.3,Churned,Competitor,38756
2979-SXESE,Female,57,Yes,0,Berkeley,94703,37.863842,-122.275684,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63,Churned,Other,19763
2982-IHMFT,Female,75,No,0,San Diego,92126,32.886925,-117.152162,0,1,None,Yes,39.61,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.45,74.45,0.0,0,39.61,114.06,Churned,Competitor,74232
2982-VPSGI,Female,64,Yes,0,South Pasadena,91030,34.110443,-118.156957,1,11,Offer D,Yes,25.67,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,1078.9,0.0,0,282.37,1361.27,Churned,Competitor,23984
2983-ZANRP,Female,27,Yes,0,La Puente,91744,34.03144,-117.936436,1,2,None,Yes,8.5,No,Yes,Fiber Optic,59,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,145.4,0.0,0,17.0,162.4,Churned,Competitor,84965
2984-MIIZL,Male,51,No,0,Guadalupe,93434,34.936,-120.594655,0,4,None,Yes,7.26,No,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.8,321.9,0.0,0,29.04,350.94,Churned,Dissatisfaction,5726
2990-HWIML,Female,58,No,0,Ontario,91764,34.074085,-117.605618,0,6,Offer E,Yes,47.92,No,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,573.3,0.0,0,287.52,860.82,Churned,Competitor,49474
2995-UPRYS,Female,74,Yes,0,Long Beach,90802,33.752525,-118.210737,1,40,None,Yes,19.76,No,Yes,Fiber Optic,22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.2,4062.2,0.0,0,790.4,4852.6,Churned,Other,38427
3001-CBHLQ,Male,76,Yes,0,Angels Camp,95222,38.071327,-120.632221,1,32,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,4710.14,Churned,Attitude,4264
3005-NFMTA,Male,73,No,0,Valencia,91354,34.457005,-118.573726,0,55,Offer B,Yes,8.93,Yes,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,5617.75,0.0,0,491.15,6108.9,Churned,Price,17846
3006-XIMLN,Female,34,No,0,Garden Valley,95633,38.852543,-120.837669,0,2,None,Yes,42.89,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,193.8,0.0,0,85.78,279.58,Churned,Dissatisfaction,2536
